FID,state,division_id,division_name,polling_place_id,polling_place_type_id,polling_place_name,premises_name,premises_address_1,premises_address_2,premises_address_3,premises_suburb,premises_state_abbreviation,premises_post_code,latitude,longitude,the_geom
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2904,NSW,136,Newcastle,1895,1,Stockton,Stockton Public School,10 Clyde St,,,STOCKTON,NSW,2295,-32.9111818,151.7806369,POINT (-32.9111818 151.7806369)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2903,NSW,136,Newcastle,14128,1,Sydney (Newcastle),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2902,NSW,136,Newcastle,1868,1,The Junction,The Junction Public School,Union St,,,THE JUNCTION,NSW,2291,-32.9392328,151.7581201,POINT (-32.9392328 151.7581201)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2901,NSW,136,Newcastle,1898,1,Tighes Hill,Tighes Hill Public School,33 Elizabeth St,,,TIGHES HILL,NSW,2297,-32.9078104,151.7508547,POINT (-32.9078104 151.7508547)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2900,NSW,136,Newcastle,33727,1,Wallsend,Wallsend Public School,26 Martindale St,,,WALLSEND,NSW,2287,-32.9083,151.672,POINT (-32.9083 151.672)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ff,NSW,136,Newcastle,83436,5,Wallsend PPVC,100 Nelson St,,,,WALLSEND,NSW,2287,-32.898,151.668,POINT (-32.898 151.668)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28fe,NSW,136,Newcastle,1901,1,Wallsend South,Wallsend South Public School,16 Smith Rd,,,ELERMORE VALE,NSW,2287,-32.9206289,151.6753603,POINT (-32.9206289 151.6753603)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28fd,NSW,136,Newcastle,34360,1,Warabrook,Warabrook Community Centre,6 Angophora Dr,,,WARABROOK,NSW,2304,-32.8867,151.718,POINT (-32.8867 151.718)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28fc,NSW,136,Newcastle,1902,1,Waratah,Waratah Public School,Lambton Rd,,,WARATAH,NSW,2298,-32.9058,151.722,POINT (-32.9058 151.722)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28fb,NSW,136,Newcastle,1905,1,Waratah West,Waratah West Public School,20 Leonora Pde,,,WARATAH WEST,NSW,2298,-32.8993,151.716,POINT (-32.8993 151.716)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28fa,NSW,137,North Sydney,2008,1,Artarmon,Artarmon Community Centre,139 Artarmon Rd,,,ARTARMON,NSW,2064,-33.8069303,151.1861229,POINT (-33.8069303 151.1861229)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f9,NSW,137,North Sydney,2009,1,Artarmon Central,Artarmon Public School,4 McMillan Rd,,,ARTARMON,NSW,2064,-33.8109871,151.1857357,POINT (-33.8109871 151.1857357)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f8,NSW,137,North Sydney,65456,5,BLV North Sydney PPVC,BLV North Sydney,"Level 12, 67 Albert Ave",,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539,POINT (-33.7981824 151.1818539)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f7,NSW,137,North Sydney,2010,1,Cammeray,Cammeray Public School,68-70 Palmer St,,,CAMMERAY,NSW,2062,-33.820861,151.211348,POINT (-33.820861 151.211348)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f6,NSW,137,North Sydney,83555,1,Cammeray Central,Cammeray Golf Club,Park Ave,,,CAMMERAY,NSW,2062,-33.8258501,151.2177322,POINT (-33.8258501 151.2177322)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f5,NSW,137,North Sydney,37052,1,Cammeray South,Anzac Park Public School,2 Anzac Ave,,,CAMMERAY,NSW,2062,-33.826301,151.21056,POINT (-33.826301 151.21056)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f4,NSW,137,North Sydney,2012,1,Castlecrag,Castlecrag Community Centre,cnr The Postern & The Rampart,,,CASTLECRAG,NSW,2068,-33.8033981,151.2131419,POINT (-33.8033981 151.2131419)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f3,NSW,137,North Sydney,97584,5,Central Sydney NORTH SYDNEY PPVC,Central Railway Station,Cnr of Eddy Ave & Pitt St,Ground Floor,Former Coach Terminal,HAYMARKET,NSW,2000,-33.8825375,151.2062488,POINT (-33.8825375 151.2062488)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f2,NSW,137,North Sydney,11935,1,Chatswood (North Sydney),Dougherty Community Centre,7 Victor St,,,CHATSWOOD,NSW,2067,-33.7991792,151.1830173,POINT (-33.7991792 151.1830173)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f1,NSW,137,North Sydney,33766,1,Chatswood East,Salvation Army Chatswood,cnr Archer St & Johnson St,,,CHATSWOOD,NSW,2067,-33.7993082,151.1871733,POINT (-33.7993082 151.1871733)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28f0,NSW,137,North Sydney,47807,5,Chatswood NORTH SYDNEY PPVC,Old Sydney Water Board Building,Albert Ave,Stair Access Via Rose Garden,Lift Access Near Woolies to Lvl D,CHATSWOOD,NSW,2067,-33.80077,151.1796,POINT (-33.80077 151.1796)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ef,NSW,137,North Sydney,77,1,Chatswood South,The Meeting House,23-25 Stokes St,,,LANE COVE NORTH,NSW,2066,-33.8092487,151.1748087,POINT (-33.8092487 151.1748087)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ee,NSW,137,North Sydney,11936,1,Chatswood West (North Sydney),Chatswood High School,24 Centennial Ave,,,CHATSWOOD,NSW,2067,-33.7999459,151.1753141,POINT (-33.7999459 151.1753141)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ed,NSW,137,North Sydney,2017,1,Cremorne (North Sydney),St Peter's Anglican Church Hall,cnr Waters Rd & Winnie St,,,CREMORNE,NSW,2090,-33.8285,151.225,POINT (-33.8285 151.225)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ec,NSW,137,North Sydney,2019,1,Crows Nest,North Sydney Girls High School,365 Pacific Hwy,,,CROWS NEST,NSW,2065,-33.8302599,151.2035121,POINT (-33.8302599 151.2035121)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28eb,NSW,137,North Sydney,2020,1,Crows Nest East,North Sydney Boys High School,127 Falcon St,,,CROWS NEST,NSW,2065,-33.8291235,151.2087245,POINT (-33.8291235 151.2087245)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ea,NSW,137,North Sydney,33967,5,Crows Nest NORTH SYDNEY PPVC,4/136-146 Willoughby Rd,,,,CROWS NEST,NSW,2065,-33.8235867,151.2006677,POINT (-33.8235867 151.2006677)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e9,NSW,137,North Sydney,30128,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Ave,,CHATSWOOD,NSW,2067,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e8,NSW,137,North Sydney,33806,1,Gladesville (North Sydney),Gladesville Public School,178 Victoria Rd,,,GLADESVILLE,NSW,2111,-33.8323301,151.1259218,POINT (-33.8323301 151.1259218)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e7,NSW,137,North Sydney,82975,1,Greenwich,Greenwich Public School,32 Kingslangley Rd,,,GREENWICH,NSW,2065,-33.825932,151.183116,POINT (-33.825932 151.183116)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e6,NSW,137,North Sydney,89,1,Greenwich North,Greenwich Memorial Community Centre,46-50 Greenwich Rd,,,GREENWICH,NSW,2065,-33.8291705,151.1883862,POINT (-33.8291705 151.1883862)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e5,NSW,137,North Sydney,90,1,Hunters Hill,Hunters Hill Public School,17 Alexandra St,,,HUNTERS HILL,NSW,2110,-33.8352012,151.1513327,POINT (-33.8352012 151.1513327)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e4,NSW,137,North Sydney,76,1,Hunters Hill North (North Sydney),Boronia Park Public School,113 Pittwater Rd,,,HUNTERS HILL,NSW,2110,-33.8211705,151.1355456,POINT (-33.8211705 151.1355456)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e3,NSW,137,North Sydney,91,1,Hunters Hill West,St Mark's Church Hall,13 Figtree Rd,,,HUNTERS HILL,NSW,2110,-33.8315418,151.1427724,POINT (-33.8315418 151.1427724)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e2,NSW,137,North Sydney,2023,1,Kirribilli,St Aloysius College (Junior School),29 Burton St,,,MILSONS POINT,NSW,2061,-33.8485905,151.2143013,POINT (-33.8485905 151.2143013)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e1,NSW,137,North Sydney,94,1,Lane Cove,Lane Cove Public School,cnr Longueville Rd & Austin St,,,LANE COVE,NSW,2066,-33.8164317,151.1694767,POINT (-33.8164317 151.1694767)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28e0,NSW,137,North Sydney,101,1,Lane Cove East,Lane Cove Council,48 Longueville Rd,,,LANE COVE,NSW,2066,-33.8127091,151.1713361,POINT (-33.8127091 151.1713361)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28df,NSW,137,North Sydney,33722,1,Lane Cove North,Mowbray Public School,635 Mowbray Rd W,,,LANE COVE NORTH,NSW,2066,-33.804541,151.155406,POINT (-33.804541 151.155406)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28de,NSW,137,North Sydney,83556,1,Lane Cove North Central,Holy Trinity Church Hall,46 Beaconsfield Rd,,,CHATSWOOD,NSW,2067,-33.8044,151.171,POINT (-33.8044 151.171)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28dd,NSW,137,North Sydney,95,1,Lane Cove South,St Michael's Catholic Primary School,181 Longueville Rd,,,LANE COVE,NSW,2066,-33.819208,151.1701635,POINT (-33.819208 151.1701635)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28dc,NSW,137,North Sydney,96,1,Lane Cove West,Lane Cove Bowling and Recreation Club,151 Burns Bay Rd,,,LANE COVE,NSW,2066,-33.812923,151.158335,POINT (-33.812923 151.158335)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28db,NSW,137,North Sydney,78,1,Lane Cove West Central,Lane Cove West Public School,10 Avalon Ave,,,LANE COVE WEST,NSW,2066,-33.8098512,151.1523201,POINT (-33.8098512 151.1523201)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28da,NSW,137,North Sydney,97,1,Longueville,St Andrew's Uniting Church,47A Kenneth St,,,LONGUEVILLE,NSW,2066,-33.8277534,151.1700811,POINT (-33.8277534 151.1700811)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d9,NSW,137,North Sydney,2024,1,McMahons Point,Community Centre (Upper level),165 Blues Point Rd,,,MCMAHONS POINT,NSW,2060,-33.843099,151.205217,POINT (-33.843099 151.205217)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d8,NSW,137,North Sydney,81369,1,Mosman North (North Sydney),Middle Harbour Public School,8 Hale Rd,,,MOSMAN,NSW,2088,-33.8224262,151.2325467,POINT (-33.8224262 151.2325467)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d7,NSW,137,North Sydney,81384,5,Mosman NORTH SYDNEY PPVC,Shop,686 Military Rd,,,MOSMAN,NSW,2088,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d6,NSW,137,North Sydney,2026,1,Naremburn,Naremburn School,250 Willoughby Rd,,,NAREMBURN,NSW,2065,-33.8194691,151.2007257,POINT (-33.8194691 151.2007257)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d5,NSW,137,North Sydney,57834,1,Neutral Bay (North Sydney),Neutral Bay Public School,Ben Boyd Rd,,,NEUTRAL BAY,NSW,2089,-33.8324891,151.2199092,POINT (-33.8324891 151.2199092)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d4,NSW,137,North Sydney,2028,1,Neutral Bay West (North Sydney),Forsyth Park Community Centre,2B Montpelier St,,,NEUTRAL BAY,NSW,2089,-33.8354107,151.2146238,POINT (-33.8354107 151.2146238)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d3,NSW,137,North Sydney,2029,1,Northbridge,St Mark's War Memorial Parish Hall,17 Tunks St,,,NORTHBRIDGE,NSW,2063,-33.8105558,151.2170746,POINT (-33.8105558 151.2170746)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d2,NSW,137,North Sydney,2030,1,Northbridge East,Northbridge Public School,298 Sailors Bay Rd,,,NORTHBRIDGE,NSW,2063,-33.8122014,151.2189118,POINT (-33.8122014 151.2189118)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d1,NSW,137,North Sydney,2031,1,North Sydney,North Sydney Demonstration School,1-9 Bay Rd,,,NORTH SYDNEY,NSW,2060,-33.8349829,151.2040327,POINT (-33.8349829 151.2040327)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28d0,NSW,137,North Sydney,2033,1,St Leonards,TAFE NSW St Leonards,213 Pacific Hwy,,,ST LEONARDS,NSW,2065,-33.8209033,151.1865228,POINT (-33.8209033 151.1865228)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28cf,NSW,137,North Sydney,33597,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ce,NSW,137,North Sydney,33908,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28cd,NSW,137,North Sydney,33910,2,Special Hospital Team 3,Royal North Shore Hospital Team 3,Westbourne St,,,ST LEONARDS,NSW,2065,-33.8208726,151.1897805,POINT (-33.8208726 151.1897805)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28cc,NSW,137,North Sydney,83634,2,Special Hospital Team 4,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28cb,NSW,137,North Sydney,14135,1,Sydney (North Sydney),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ca,NSW,137,North Sydney,66054,5,Sydney NORTH SYDNEY PPVC,Royal Exchange Building,9/56 Pitt St,,,SYDNEY,NSW,2000,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c9,NSW,137,North Sydney,2034,1,Waverton,Waverton Uniting Church Hall,75 Bay Rd,,,WAVERTON,NSW,2060,-33.837717,151.196348,POINT (-33.837717 151.196348)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c8,NSW,137,North Sydney,2035,1,Willoughby,Willoughby Public School,Oakville Rd,,,WILLOUGHBY,NSW,2068,-33.8019446,151.1995784,POINT (-33.8019446 151.1995784)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c7,NSW,137,North Sydney,2036,1,Willoughby North,Willoughby Park Centre,cnr McClelland St & Warrane Rd,,,WILLOUGHBY,NSW,2068,-33.7958337,151.2056701,POINT (-33.7958337 151.2056701)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c6,NSW,137,North Sydney,83648,5,Willoughby PPVC,Club Willoughby,26 Crabbes Ave,,,WILLOUGHBY,NSW,2068,-33.7957255,151.197905,POINT (-33.7957255 151.197905)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c5,NSW,137,North Sydney,83554,1,Willoughby South,Willoughby Uniting Church,10 Clanwilliam St,,,NORTH WILLOUGHBY,NSW,2068,-33.7971457,151.1961326,POINT (-33.7971457 151.1961326)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c4,NSW,137,North Sydney,2037,1,Wollstonecraft,Cammeraygal High School,192 Pacific Hwy,,,CROWS NEST,NSW,2065,-33.8317545,151.2030955,POINT (-33.8317545 151.2030955)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c3,NSW,138,Page,2043,1,Alstonville,Alstonville High School,21 Cawley Cl,,,ALSTONVILLE,NSW,2477,-28.8398519,153.4339079,POINT (-28.8398519 153.4339079)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c2,NSW,138,Page,33751,5,Ballina PAGE PPVC,Old Ballina Newsagency,91 River St,,,BALLINA,NSW,2478,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c1,NSW,138,Page,2049,1,Bentley,Bentley Public Hall,1370 Bentley Rd,,,BENTLEY,NSW,2480,-28.7522929,153.0825835,POINT (-28.7522929 153.0825835)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28c0,NSW,138,Page,2401,1,Bexhill,Bexhill Public School,12 Withers St,,,BEXHILL,NSW,2480,-28.766089,153.346233,POINT (-28.766089 153.346233)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28bf,NSW,138,Page,65479,5,BLV Page PPVC,BLV Page,"Shop 8 King Arcade, 22 King St",,,GRAFTON,NSW,2460,-29.689593,152.933411,POINT (-29.689593 152.933411)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28be,NSW,138,Page,2050,1,Bonalbo,Bonalbo & District Community Hall,4 Koreelah St,,,BONALBO,NSW,2470,-28.7367,152.622,POINT (-28.7367 152.622)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28bd,NSW,138,Page,2052,1,Broadwater,Broadwater-Rileys Hill Community Centre,21 Little Pitt St,,,BROADWATER,NSW,2472,-29.0137,153.434,POINT (-29.0137 153.434)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28bc,NSW,138,Page,2410,1,Caniaba,Caniaba Public School,387 Caniaba Rd,,,CANIABA,NSW,2480,-28.8375621,153.2051129,POINT (-28.8375621 153.2051129)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28bb,NSW,138,Page,2054,1,Casino,Casino Community & Cultural Centre,35 Walker St,,,CASINO,NSW,2470,-28.8659375,153.0477541,POINT (-28.8659375 153.0477541)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ba,NSW,138,Page,2055,1,Casino North,Casino High School,90 Queensland Rd,,,CASINO,NSW,2470,-28.8453543,153.0437671,POINT (-28.8453543 153.0437671)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b9,NSW,138,Page,33743,5,Casino PPVC,Casino Community & Cultural Centre,35 Walker Street,,,CASINO,NSW,2470,-28.8659005,153.0480111,POINT (-28.8659005 153.0480111)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b8,NSW,138,Page,2117,1,Casino South,St Michael's Centre,62 Centre St,,,CASINO,NSW,2470,-28.8727849,153.044616,POINT (-28.8727849 153.044616)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b7,NSW,138,Page,2129,1,Casino West,Casino West Public School,84 Hotham St,,,CASINO,NSW,2470,-28.855,153.037,POINT (-28.855 153.037)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b6,NSW,138,Page,2057,1,Cawongla,Cawongla Playhouse,5325 Kyogle Rd,,,CAWONGLA,NSW,2474,-28.5997166,153.098625,POINT (-28.5997166 153.098625)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b5,NSW,138,Page,2058,1,Chatsworth Island,Chatsworth Island Hall,17 Chatsworth Rd,,,CHATSWORTH ISLAND,NSW,2460,-29.3821749,153.2338128,POINT (-29.3821749 153.2338128)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b4,NSW,138,Page,2059,1,Clovass,Clovass-McKees Hill Memorial Hall,cnr Bruxner Hwy & Fig Tree Lane,,,MCKEES HILL,NSW,2480,-28.8747551,153.1686889,POINT (-28.8747551 153.1686889)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b3,NSW,138,Page,2414,1,Clunes,Clunes Public School,19 Walker St,,,CLUNES,NSW,2480,-28.7255698,153.4083947,POINT (-28.7255698 153.4083947)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b2,NSW,138,Page,81428,5,Coffs Harbour PAGE PPVC,48 Harbour Dr,,,,COFFS HARBOUR,NSW,2450,-30.2970164,153.1158675,POINT (-30.2970164 153.1158675)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b1,NSW,138,Page,2060,1,Copmanhurst,Copmanhurst & District War Memorial Hall,61 Grafton St,,,COPMANHURST,NSW,2460,-29.5863893,152.7755195,POINT (-29.5863893 152.7755195)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28b0,NSW,138,Page,2061,1,Coraki,Coraki Public School,50 Adams St,,,CORAKI,NSW,2471,-28.9921,153.283,POINT (-28.9921 153.283)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28af,NSW,138,Page,2062,1,Coramba,Coramba Public School,6 Short St,,,CORAMBA,NSW,2450,-30.2214803,153.0114883,POINT (-30.2214803 153.0114883)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ae,NSW,138,Page,2063,1,Corindi,Corindi Public School,15 Coral St,,,CORINDI BEACH,NSW,2456,-30.0221,153.194,POINT (-30.0221 153.194)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-28ad,NSW,138,Page,2064,1,Coutts Crossing,Coronation Hall,7 Armidale Rd,,,COUTTS CROSSING,NSW,2460,-29.8278507,152.8914689,POINT (-29.8278507 152.8914689)
